meetnet;locatie;nestbuis;jaar;datum;primaire_soort;soort_nl;type_waarneming;levensstadium;aantal;versheid_sporen
Hazelmuis - Nestbuizen;Veursbos - west;1;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2020;2020-11-04;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;vers
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;vers
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;vers
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;vers
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-04-14;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;1;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;vraatsporen;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-05-16;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;nee;Rosse woelmuis;individu;adult;1;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;juveniel;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;1;2021;2021-10-02;ja;Hazelmuis;individu;adult/subadult;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-10-02;ja;Hazelmuis;nest;NA;1;oud
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-10-02;ja;Hazelmuis;vraatsporen;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-10-02;ja;Hazelmuis;keutels;NA;0;NA
Hazelmuis - Nestbuizen;Veursbos - west;2;2021;2021-10-02;nee;Bosmuis/Grote bosmuis/Rosse woelmuis;nest;NA;1;vers
